band_idx,TCEP_INTENSITY_MM_3H,band_label
0,10.502568493150685,0-15
0,10.60564946619217,0-15
0,10.445913461538462,0-15
0,10.808189655172415,0-15
0,10.245098039215685,0-15
0,10.556818181818182,0-15
0,12.396634615384615,0-15
0,12.794052863436123,0-15
0,11.083088235294118,0-15
0,8.795833333333333,0-15
0,11.33254716981132,0-15
0,11.686111111111112,0-15
0,12.405921052631578,0-15
0,10.633426966292134,0-15
0,10.047439759036145,0-15
0,10.233695652173912,0-15
0,12.145833333333334,0-15
0,11.091261061946902,0-15
0,10.636467889908257,0-15
0,11.530314371257486,0-15
0,12.728351955307263,0-15
0,15.505990054249548,0-15
0,12.124465811965813,0-15
0,12.69436416184971,0-15
0,13.607775590551181,0-15
0,13.123915401301518,0-15
0,13.689990512333965,0-15
0,16.248065015479877,0-15
0,13.990225118483412,0-15
0,14.327021375464684,0-15
0,14.912536443148689,0-15
1,16.59775355871886,15-25
1,16.7684811827957,15-25
1,15.615354938271604,15-25
1,12.95748730964467,15-25
1,14.482163573085847,15-25
1,13.743456196581196,15-25
1,14.035232181425487,15-25
1,14.981770833333334,15-25
1,14.271015283842795,15-25
1,14.74821002386635,15-25
1,13.916318864774624,15-25
1,16.630403868031856,15-25
1,17.86411111111111,15-25
1,17.19775390625,15-25
1,18.088414634146343,15-25
1,17.261778846153845,15-25
1,16.84496996996997,15-25
1,17.035596026490065,15-25
1,18.158324411134902,15-25
1,20.332166392092258,15-25
1,22.638964577656676,15-25
2,23.18198107798165,25-35
2,25.63608490566038,25-35
2,25.825788402848424,25-35
2,24.384652245345016,25-35
2,26.11473509933775,25-35
2,26.12178005284016,25-35
2,25.391802763819097,25-35
2,23.14304435483871,25-35
2,23.111722103004293,25-35
2,22.894751693002256,25-35
2,26.64593828715365,25-35
2,25.784284776902886,25-35
2,26.60742924528302,25-35
2,27.446824596774192,25-35
2,27.5041,25-35
2,28.670157506702413,25-35
2,31.775782247765008,25-35
2,35.275469483568074,25-35
2,34.126310272536685,25-35
3,31.544642857142858,35-90
3,26.239795918367346,35-90
3,24.405261557177617,35-90
3,25.639190051020407,35-90
3,24.2836662371134,35-90
3,20.09956395348837,35-90
3,19.199693496801707,35-90
3,13.164426163723917,35-90
3,12.263978494623656,35-90
3,12.227668378995434,35-90
3,12.25023629489603,35-90
3,11.81426313229572,35-90
3,12.31524417562724,35-90
3,11.778623949579831,35-90
3,10.543132551528075,35-90
3,8.799628831417625,35-90
3,8.13888888888889,35-90
3,7.06219806763285,35-90
0,28.308536585365854,0-15
0,30.555803571428573,0-15
0,29.126918859649123,0-15
0,34.35191993464052,0-15
0,27.950303819444443,0-15
0,28.384593023255814,0-15
0,25.341617210682493,0-15
0,24.834398976982097,0-15
0,22.935590277777777,0-15
0,26.743799603174605,0-15
0,25.386363636363637,0-15
0,24.832570422535213,0-15
0,25.85238095238095,0-15
0,28.310922712933753,0-15
0,22.203067765567766,0-15
0,25.93458850931677,0-15
0,27.307454427083332,0-15
0,23.642551369863014,0-15
0,20.223534201954397,0-15
0,21.021491228070175,0-15
1,24.331611570247933,15-25
1,26.012683054393307,15-25
1,22.363172043010753,15-25
1,26.223616803278688,15-25
1,34.693980218281034,15-25
1,27.622737935656836,15-25
1,24.36346960167715,15-25
1,24.154342723004696,15-25
1,21.89916918429003,15-25
1,18.931891025641026,15-25
1,18.53068862275449,15-25
1,19.94158878504673,15-25
1,19.823723591549296,15-25
1,19.761989795918367,15-25
1,14.206325301204819,15-25
1,13.961622807017545,15-25
1,14.5,15-25
1,15.90625,15-25
1,14.020220588235293,15-25
1,30.477272727272727,15-25
1,25.047619047619047,15-25
1,21.9375,15-25
1,17.75,15-25
1,14.8875,15-25
1,21.966346153846153,15-25
1,25.90303738317757,15-25
1,26.9251968503937,15-25
1,21.76877572016461,15-25
1,23.342905405405407,15-25
1,25.310220364741642,15-25
1,29.265065632458235,15-25
1,37.2359011627907,15-25
1,39.2335313174946,15-25
1,33.77634928716904,15-25
1,26.34642454954955,15-25
1,20.7268115942029,15-25
1,23.227555248618785,15-25
1,22.469001004016064,15-25
1,22.500868055555557,15-25
1,22.551404494382023,15-25
1,24.7359413202934,15-25
1,20.84644784172662,15-25
1,22.664112903225806,15-25
1,28.645009270704573,15-25
1,25.794618528610354,15-25
1,31.52627551020408,15-25
2,21.443125,25-35
2,16.174568965517242,25-35
2,20.9375,25-35
2,17.65,25-35
2,18.09926470588235,25-35
2,19.10252192982456,25-35
2,19.227896341463413,25-35
0,19.455745341614907,0-15
0,12.171875,0-15
0,15.779745989304812,0-15
0,15.947277607361963,0-15
0,11.512448132780083,0-15
0,16.228601694915255,0-15
0,15.236319124423963,0-15
0,14.989030612244898,0-15
0,15.70551948051948,0-15
0,16.257988721804512,0-15
0,15.446600642398288,0-15
0,13.23406374501992,0-15
0,12.542210144927536,0-15
0,13.141398514851485,0-15
0,12.329833333333333,0-15
0,11.91580310880829,0-15
0,14.230186170212766,0-15
0,9.825969827586206,0-15
0,11.84607438016529,0-15
0,20.697832661290324,0-15
0,11.329280821917807,0-15
0,8.708333333333334,0-15
0,8.75,0-15
0,9.365,0-15
0,9.448979591836734,0-15
0,15.413712686567164,0-15
0,16.67742281303602,0-15
0,15.357309124767225,0-15
0,14.085953093812375,0-15
0,15.530842644320298,0-15
0,14.159113545816734,0-15
0,12.588366336633664,0-15
0,17.056603773584907,0-15
0,16.123764415156508,0-15
0,11.594820872274143,0-15
0,9.57256554307116,0-15
0,10.522127329192546,0-15
0,11.13054906542056,0-15
0,9.279336734693878,0-15
0,10.196149553571429,0-15
0,12.578358208955224,0-15
0,11.830183585313176,0-15
0,14.687645180023228,0-15
0,13.658509036144578,0-15
0,10.084136363636363,0-15
0,9.238438520130577,0-15
0,10.90361842105263,0-15
0,9.5825,0-15
0,9.49527027027027,0-15
0,10.517005813953489,0-15
0,12.392351752021563,0-15
0,12.169039869812856,0-15
0,11.471153846153847,0-15
0,9.281529017857142,0-15
0,8.096677215189873,0-15
0,11.136059670781894,0-15
0,15.237834323922733,0-15
