domain,year,N_t,TCP_mean,fit,fit_lower,fit_upper,trend_per_decade,p_value
NI,2016,314.0,18.668208649957098,20.04205926380571,19.15064584948311,20.558913603260223,0.4855407456130984,0.0420558851936368
NI,2017,199.0,18.96802471997736,20.09061333836702,19.184577261885167,20.63116538815776,0.4855407456130984,0.0420558851936368
NI,2018,416.0,18.138321420240857,20.13916741292833,19.217934905440504,20.717737418159246,0.4855407456130984,0.0420558851936368
NI,2019,561.0,20.338173761174932,20.18772148748964,19.255465054105812,20.78768456852983,0.4855407456130984,0.0420558851936368
NI,2020,270.0,18.986336127812724,20.23627556205095,19.2763354164073,20.870860359921952,0.4855407456130984,0.0420558851936368
NI,2021,284.0,20.74413474176297,20.28482963661226,19.29543460676742,20.952040978532686,0.4855407456130984,0.0420558851936368
NI,2022,366.0,18.590046749360965,20.333383711173568,19.32287481254523,21.034018307931508,0.4855407456130984,0.0420558851936368
NI,2023,408.0,21.078622374340743,20.381937785734877,19.34931462725092,21.109783589765456,0.4855407456130984,0.0420558851936368
SI,1980,1428.0,17.807421276139408,17.5071830245749,16.635594152289134,18.464522962828173,0.3926801107171318,0.0010872949889939225
SI,1981,1155.0,17.462490345242824,17.546451035646612,16.702564181350553,18.47987024197796,0.3926801107171318,0.0010872949889939225
SI,1982,1066.0,17.64374765172468,17.585719046718324,16.77847781908481,18.483853453844382,0.3926801107171318,0.0010872949889939225
SI,1983,822.0,16.33115736372251,17.624987057790037,16.834295665507437,18.487939186261627,0.3926801107171318,0.0010872949889939225
SI,1984,1476.0,18.38647912038715,17.66425506886175,16.902548043193054,18.499129592100946,0.3926801107171318,0.0010872949889939225
SI,1985,1288.0,17.703321428572746,17.70352307993346,16.970506393372958,18.51560357924817,0.3926801107171318,0.0010872949889939225
SI,1986,1109.0,18.119632566074884,17.742791091005174,17.030079945750476,18.533745326739872,0.3926801107171318,0.0010872949889939225
SI,1987,1053.0,17.6752351374521,17.782059102076886,17.086702540937377,18.55188707423157,0.3926801107171318,0.0010872949889939225
SI,1988,983.0,18.05277140414078,17.821327113148598,17.148536891654636,18.570028821723266,0.3926801107171318,0.0010872949889939225
SI,1989,1490.0,17.805046286275832,17.86059512422031,17.20490554649877,18.584981979550204,0.3926801107171318,0.0010872949889939225
SI,1990,1258.0,17.016349369990532,17.899863135292023,17.260048414048185,18.589064845138623,0.3926801107171318,0.0010872949889939225
SI,1991,1270.0,17.0611411945038,17.939131146363735,17.300471936269176,18.588994312333156,0.3926801107171318,0.0010872949889939225
SI,1992,972.0,17.20246456557329,17.978399157435447,17.34597746112899,18.60490298794795,0.3926801107171318,0.0010872949889939225
SI,1993,1015.0,18.23900416002302,18.017667168507174,17.388800722451304,18.62545503334604,0.3926801107171318,0.0010872949889939225
SI,1994,1688.0,16.593822234310515,18.056935179578886,17.42454432128291,18.651562975223907,0.3926801107171318,0.0010872949889939225
SI,1995,1328.0,17.451275628757408,18.0962031906506,17.46381233235462,18.658926517735612,0.3926801107171318,0.0010872949889939225
SI,1996,1718.0,17.558001691753045,18.13547120172231,17.514597880341263,18.685604006245363,0.3926801107171318,0.0010872949889939225
SI,1997,1272.0,18.174940864154742,18.174739212794023,17.549016006067365,18.697886289407283,0.3926801107171318,0.0010872949889939225
SI,1998,1201.0,18.318115672566574,18.214007223865735,17.594321811152273,18.716119549812014,0.3926801107171318,0.0010872949889939225
SI,1999,1131.0,18.49859083474794,18.253275234937448,17.63977140609417,18.74974126445138,0.3926801107171318,0.0010872949889939225
SI,2000,1550.0,18.2430517000358,18.29254324600916,17.68332559944891,18.765894724296075,0.3926801107171318,0.0010872949889939225
SI,2001,1245.0,19.112208810091,18.331811257080872,17.718710648765796,18.790689179340845,0.3926801107171318,0.0010872949889939225
SI,2002,1269.0,18.583197518742594,18.371079268152585,17.753035970592258,18.81940867341659,0.3926801107171318,0.0010872949889939225
SI,2003,1752.0,18.623787099307577,18.410347279224297,17.790652765868096,18.86698486866508,0.3926801107171318,0.0010872949889939225
SI,2004,1326.0,19.74303345648091,18.44961529029601,17.840235505207357,18.931777750196492,0.3926801107171318,0.0010872949889939225
SI,2005,1077.0,19.450847422654437,18.48888330136772,17.875947881223777,18.984959533811054,0.3926801107171318,0.0010872949889939225
SI,2006,1047.0,20.293023287794206,18.528151312439434,17.90022301717662,19.032814875705895,0.3926801107171318,0.0010872949889939225
SI,2007,1468.0,19.640242254157066,18.567419323511146,17.937113749994985,19.08699080285711,0.3926801107171318,0.0010872949889939225
SI,2008,1566.0,20.068287520441075,18.606687334582872,17.97429647628688,19.15470054129803,0.3926801107171318,0.0010872949889939225
SI,2009,1271.0,18.561053615567438,18.645955345654585,18.013564487358593,19.237680393638545,0.3926801107171318,0.0010872949889939225
SI,2010,814.0,20.240573545471825,18.685223356726297,18.04760358178826,19.30304361993472,0.3926801107171318,0.0010872949889939225
SI,2011,931.0,20.7483702201008,18.72449136779801,18.08433893460304,19.357293803132052,0.3926801107171318,0.0010872949889939225
SI,2012,1333.0,19.38151304834168,18.76375937886972,18.114647246321095,19.41471673570979,0.3926801107171318,0.0010872949889939225
SI,2013,1220.0,19.809259267604972,18.803027389941434,18.14637497524912,19.481840963586748,0.3926801107171318,0.0010872949889939225
SI,2014,976.0,18.37543942091494,18.842295401013146,18.164817527312664,19.55001453374141,0.3926801107171318,0.0010872949889939225
SI,2015,984.0,18.080821172737103,18.88156341208486,18.193311676264727,19.625135082167116,0.3926801107171318,0.0010872949889939225
SI,2016,683.0,18.220235609151878,18.92083142315657,18.22367937796763,19.697187024523338,0.3926801107171318,0.0010872949889939225
SI,2017,801.0,17.138543587938152,18.960099434228283,18.24612059374391,19.76975447800491,0.3926801107171318,0.0010872949889939225
SI,2018,1224.0,17.785577633447495,18.999367445299995,18.26716258769924,19.83852588336176,0.3926801107171318,0.0010872949889939225
SI,2019,1328.0,18.193018758355166,19.038635456371708,18.290614113507257,19.909251756881563,0.3926801107171318,0.0010872949889939225
SI,2020,1168.0,18.445512609147446,19.07790346744342,18.308190865525496,19.987045202802044,0.3926801107171318,0.0010872949889939225
SI,2021,1453.0,17.62593622870834,19.117171478515132,18.318813798821747,20.053507586954698,0.3926801107171318,0.0010872949889939225
SI,2022,1745.0,18.41377988204064,19.156439489586845,18.3217235229103,20.11987517422219,0.3926801107171318,0.0010872949889939225
SI,2023,984.0,19.67580141528217,19.195707500658557,18.336642822755234,20.179601667117886,0.3926801107171318,0.0010872949889939225
SP,1980,538.0,20.68115002860986,20.701410129678962,20.020684928780685,21.597760641119816,0.09725520109372278,0.49799010072042804
SP,1981,708.0,20.287023427534223,20.711135649788332,20.05273255215374,21.590078404864826,0.09725520109372278,0.49799010072042804
SP,1982,692.0,19.66027311639249,20.720861169897702,20.091833306058554,21.574492418822064,0.09725520109372278,0.49799010072042804
SP,1983,1079.0,19.176958576590856,20.730586690007073,20.122695437949513,21.567498934038962,0.09725520109372278,0.49799010072042804
SP,1984,591.0,21.379035409990664,20.74031221011645,20.155510900317175,21.548785682391774,0.09725520109372278,0.49799010072042804
SP,1985,617.0,19.88190283212118,20.75003773022582,20.1869499099293,21.53931487199968,0.09725520109372278,0.49799010072042804
SP,1986,803.0,21.376259390925735,20.75976325033519,20.21845405130879,21.528643723889598,0.09725520109372278,0.49799010072042804
